1.0,2.0,4.0,0.0,0.0,0.0,120.14793468980385,0.6628854557654813,55.03075752000678,0.2906133337664289,125.89381857596419,0.712490081246602,117.16544297533011,0.9359903925192095,68.89508403697161,0.18073721629609504,59.08233368247414,1.2324878476071834,95.67772441877393,-0.032420645763750276,34.68447200477198,1.6105067898106011,23.30194997500506,0.017853780273488915,100.6133529196669,1.1458598532670237
2.0,2.331615029022016,4.2236771613882995,0.5934119456780739,0.4,0.5934119456780739,119.74890283459953,0.06970538741106702,54.64908540613883,-0.3049812131134451,125.49666014339165,0.11945678126088388,116.78876360900222,0.34372895785739577,68.52885126346662,-0.4150157072803742,58.761759110060765,0.6431360636337334,95.3538220212886,-0.6282898515624826,34.475815189342754,1.0269637655342265,22.967426500918464,-0.5850378738326374,100.27307563731587,0.554541282872398
3.0,2.8772137170720127,4.808760122683638,0.8203047484373385,0.8,0.2268928027592646,118.95883157423391,-0.158240155672962,53.96112413394939,-0.5393928235814192,124.7013022094028,-0.10812393392450526,115.99425516320164,0.11764012962758152,67.88977731407067,-0.6489638300188011,58.03096912317711,0.42181724244484786,94.83087943536279,-0.8615493219532857,33.923345800206675,0.8169900429047521,22.424462242443425,-0.8378201924306166,99.51596728597592,0.33023554520347953
4.0,3.5993917448544646,5.7671227347403935,0.9250245035570008,1.1999999999999997,0.10471975511966236,117.80049478441313,-0.26560784690459394,53.00646274273845,-0.6577073185832785,123.52864129732012,-0.21489575161105223,114.7943563704338,0.013055433569837516,67.0198009221967,-0.7659369159431786,56.89202623698967,0.3236744157318945,94.15400845047473,-0.9767555468220565,33.024403395675805,0.7360205512921323,21.740868642777613,-0.987210986878534,98.34671866450314,0.22824421135140294
5.0,4.517114043016125,7.077766005602789,0.9599310885968909,1.5999999999999996,0.03490658503989008,116.27316444977673,-0.3045877700100147,51.785214953799496,-0.7123443970025624,121.97894451686743,-0.2530450322839761,113.19474373186932,-0.022159991435585558,65.91604868824774,-0.818271241074558,55.3601485020979,0.2969982856298726,93.31514234938854,-1.0261977285997252,31.818548774127272,0.7335570535049803,20.95089513900927,-1.087322941155914,96.77701744529637,0.19651417757693335
6.0,5.635499849957595,8.735841150712888,0.9773843811168387,2.0000000000000004,0.01745329251994776,114.37773332178008,-0.3275754433821303,50.31226965866636,-0.7563040247323385,120.05285831781734,-0.2749499065617709,111.19634094835789,-0.04032559026893168,64.59180761048545,-0.8586948721335936,53.44063559039726,0.2898713387390225,92.3251875499273,-1.062373911681141,30.33823200915576,0.7593927389698011,20.131671063169126,-1.1936452270757414,94.80966383471902,0.18281801200210424
7.0,6.97756281828735,10.725531324845015,0.9773843811168441,2.4000000000000012,5.440092820663267e-15,112.10801224811877,-0.3344634625220019,48.59448185422424,-0.7902026497195509,117.74480817459684,-0.28048391079536317,108.7983350903832,-0.04121489800710776,63.04976584613293,-0.8875138288747274,51.145362648662434,0.30328428519723394,91.18097177295479,-1.085367934004583,28.645318149065456,0.8171080159739683,19.37671765288168,-1.309056069735904,92.45068878849257,0.1875375532718675
8.0,8.543302948005381,13.046836527999174,0.9773843811168506,2.800000000000002,6.439293542825908e-15,109.46702865407985,-0.34286001409085587,46.666541046382775,-0.832845440474035,115.05683852267572,-0.2872206139790303,106.00077567136545,-0.04230327748086238,61.32046610437761,-0.9229321297312854,48.480365166188825,0.3205341314622383,89.90864176306988,-1.112916383624341,26.807048277476635,0.893343729437416,18.847255204334882,-1.4530560853669947,89.70130215693652,0.19335726236256412
9.0,10.332720239111683,15.699756760175369,0.977384381116858,3.200000000000003,7.438494264988549e-15,106.4587137636681,-0.3529653471668599,44.576581720292964,-0.8859816436505582,111.99159569610268,-0.2953152467614262,102.80372762589376,-0.04361967094242958,59.444102991026476,-0.9658696559961167,45.45453322669913,0.342717133375419,88.5406291302937,-1.1453407792673143,24.92627284434469,0.9935403047845529,18.742724055193715,-1.6234300093409189,86.56311922523581,0.20046075079667658
10.0,12.34581469160625,18.684292021373604,0.9773843811168664,3.6000000000000036,8.43769498715119e-15,103.08815902812883,-0.3650373925115642,42.391277647379496,-0.9518052115223177,108.55249467078752,-0.3049674021000922,99.20727609899758,-0.04520202553737773,57.47311044915794,-1.0174149670304382,42.081284118874436,0.3714695239188689,87.11651417948791,-1.1829896419117454,23.158971772089448,1.1241706471274164,19.270423342908767,-1.8110855185321202,83.03830358047905,0.20909344229919669
11.0,14.58258630548907,22.00044231159389,0.9773843811168759,4.000000000000004,9.43689570931383e-15,99.36197838778992,-0.37940894663035096,40.20264172125395,-1.0329300586048955,104.74395385371496,-0.3164341703775202,95.21153341135988,-0.04710039476476824,55.47531609768585,-1.0787962643485998,38.38157700454779,0.4093076511560332,85.68393065021091,-1.2262196434212989,21.73279835272309,1.2909423717709874,20.592172327238497,-2.0008907729788348,79.12978177155713,0.21958643127582889
12.0,17.043035080760134,25.64820763083623,0.9773843811168863,4.400000000000006,1.0436096431476471e-14,95.28882614554118,-0.39651183454070404,38.136171546667235,-1.1321782806669303,100.57172970339512,-0.3300486645258667,90.81664937916527,-0.04938153264796874,53.537446658567205,-1.1512971956251514,34.389642796122324,0.46024869604183216,84.29940565296958,-1.2753662435322952,20.94871666737077,1.494204549174218,22.780578153954494,-2.177361679283444,74.84157344066033,0.23239295806777016
13.0,19.72716101741943,29.62758797910063,0.9773843811168977,4.8000000000000025,1.1435297153639112e-14,90.88014881693032,-0.4169112705097088,36.358299701515044,-1.2519870456776214,96.0434013304514,-0.34624650347942176,86.02282697476267,-0.05213586357919431,51.76833897705629,-1.2360799618855318,30.164560463563898,0.5309873243032467,83.02896186335354,-1.330701078782536,21.130560590041124,1.7226803267516182,25.81977450397562,-2.330702652810963,70.17931402558945,0.24814572556101722
14.0,22.467206244425743,33.68987208462057,0.9773843811169102,4.9,1.2434497875801753e-14,86.42264382216509,-0.4398725175849386,35.13196740368104,-1.3848232764441613,91.4493212492744,-0.36443146129232384,81.12988677787408,-0.05528329107743313,50.37174260390258,-1.3280879661736535,26.0576602706705,0.6263547322153219,82.00200269499922,-1.388774311352939,22.40182727940981,1.9406154636260227,29.410439957222103,-2.4517720748404064,65.44047051842688,0.2665371227227954
15.0,25.207251471432,37.75215619014054,0.9773843811169236,4.899999999999999,1.3433698597964394e-14,82.01564046837787,-0.4653159979819862,34.563048333754224,-1.524603348778561,86.88867460597974,-0.3845326605108462,76.23785343549082,-0.05883468609984399,49.42351652264567,-1.4244744062399748,22.27380994808377,0.7556715687953284,81.25803581108215,-1.448114655401931,24.600876814935223,2.1274137992444984,33.33627455968326,-2.545451402340832,60.7272117443564,0.2877915162225342
16.0,28.00321598878526,41.89734405291606,0.977384381116938,4.9999999999999964,1.4432899320127035e-14,77.57968840551507,-0.49423901895930683,34.693577015195714,-1.669070510915725,82.27518755284682,-0.40733166452705727,71.24711135127576,-0.06296123346645588,48.9451154331112,-1.5257108555984251,18.947594436539795,0.9376410939252267,80.79869766884677,-1.5095704139085853,27.571250034015762,-4.001183277416844,37.57881894356582,-2.6202245132105926,55.95084783412095,0.3131589340816252
17.0,30.79918050613846,46.042531915691626,0.9773843811169535,4.999999999999995,1.5432100042289676e-14,73.21646553033959,-0.5266391680332971,35.53426884146074,-1.8095625430251485,77.7095309400875,-0.43282426712586086,66.25776524567361,-0.06770934716144428,48.97514332860025,-1.627877359964029,16.48939235568823,1.1845929774962682,80.64732299393644,-1.5714921479716661,31.066775127341547,-3.8789521936804405,41.988427749417106,-2.679569369338976,51.21718950186562,0.34323789093403934
18.0,33.59514502349159,50.18771977846723,0.9773843811169699,4.999999999999993,1.6431300764452317e-14,68.9397823931437,-0.5631015789284765,37.03679573188134,-1.941112609726933,73.20065512685468,-0.4614779518853568,61.27015615126587,-0.0732306295288252,49.512675178718645,-1.728868716745862,15.322819113598607,1.4916730210975575,80.80564254552358,-1.633408553332456,34.93014751167531,-3.782562979397326,46.51761490599816,-2.7275007707664267,46.53926973624605,0.37940210724426293
19.0,36.391109540844646,54.33290764124289,0.9773843811169873,4.999999999999991,1.7430501486614958e-14,64.76678445061646,-0.6043235325635495,39.124981968979945,-2.0605289225174994,68.75973111547938,-0.4938624432592264,56.28474583979405,-0.07973023332977269,50.54152097681346,-1.8267199696472258,15.737773378603887,1.813935067149994,81.27184646789787,-1.6948485677993843,39.05234811841642,-3.705927488748997,51.13461575310278,-2.7668540149678114,41.93574554835192,0.423575118837729
20.0,39.187074058197624,58.4780955040186,0.9773843811170058,4.999999999999989,1.84297022087776e-14,60.718853247827624,-0.6511305004527461,41.71096007119609,-2.166509795990105,64.40081781425866,-0.5306738861235399,51.30217533107074,-0.08749272941691821,52.03254445004644,-1.919818320331516,17.62288955434155,2.092916736798793,82.04068618318726,-1.7553625225973382,43.359619254976906,-3.644211819368073,55.81764380455515,-2.799647851104189,37.43407380728372,0.4785022143079527
21.0,41.983038575550516,62.623283366794354,0.9773843811170252,4.999999999999988,1.942890293094024e-14,56.822723547801274,-0.7044871182104693,44.708435065978655,-2.2592143607324235,60.141749618860075,-0.5727631273656093,46.32336098719129,-0.09692451934120527,53.947437578094934,-2.0070235482486583,20.57802132307051,-3.9780755655361366,83.10376255329766,-1.8145409476739136,47.80195885433086,-3.5938031635447603,60.55138141749472,-2.8273402658525777,33.07586747044148,0.5481636898745011
22.0,44.779003092903324,66.76847122957017,0.9773843811170456,4.999999999999986,2.042810365310288e-14,53.11181302731511,-0.765494737064108,48.04044277519464,-2.339676351902842,56.00531009904313,-0.6211663899306247,41.34965964308955,-0.10862655543724353,56.242922759569055,-2.0876857671589417,24.214534620780245,-3.824195139405463,84.44996454482119,-1.8720291779266782,52.34498981455353,-3.5520530471432834,65.32480557369963,-2.8510015993553512,28.926045979968453,0.6383640875391755
23.0,47.574967610256046,70.91365909234604,0.977384381117067,4.999999999999984,2.142730437526552e-14,49.62768838770465,-0.8353607585678056,51.642270651324765,-2.4093161157636356,52.0207600036977,-0.6771332769763927,36.3831682519412,-0.12352589908311162,58.87449957184572,-2.1615846822332205,28.27069882810084,-3.7123955435642855,86.06600764952591,-1.9275366903810864,56.96462627859749,-3.5170213813168116,70.12981288237118,-2.8714307483988852,25.08822957381181,0.7574023999713584
24.0,50.298162785330064,75.10701193207386,0.9948376736370328,4.999999999999982,0.017453292519965746,46.49111281363578,-0.9339005809063106,55.51514434888143,-2.4858402534444513,48.28534358483671,-0.7609149173775099,31.440624461964802,-0.16332676858915907,61.867847161624276,-2.2454098405892653,32.54871843606103,-3.644502094839841,88.01674813407229,-1.9978911050656005,61.613418032709745,-3.5034007559073457,74.98142887600939,-2.9055574389708694,21.659685286473486,0.896230883440144
25.0,53.02135796040398,79.30036477180175,0.9948376736370562,4.9999999999999805,2.3425705819590803e-14,43.70285673263604,-1.0260093933258079,59.556178404340315,-2.5370542845113038,44.79720235516004,-0.8379584550554086,26.519630485124367,-0.19398840930901795,65.10802043521944,-2.3054191384501648,37.00818465462433,-3.579338394165031,90.20276177293688,-2.0483640372659777,66.31333136169981,-3.476708695547504,79.85135376222321,-2.9202007711191262,18.94372376988912,1.1038504572325256
26.0,55.744553135477794,83.4937176115297,0.9948376736370806,4.999999999999979,2.4424906541753444e-14,41.33347072937891,-1.1296506707328176,63.73339407392399,-2.5816596954510866,41.61855682976752,-0.9273741309510188,21.6348962460368,-0.23855479949126512,68.56003309196849,-2.3595648506449876,41.59077290735963,-3.528355627842275,92.60738907254489,-2.0963330046698294,71.05422261132514,-3.4535638273613607,84.73643088442766,-2.933158237481594,17.279680952802448,1.3651960912035142
27.0,58.19542879304413,87.26773516728493,0.9948376736371061,4.499999999999979,2.5424107263916085e-14,39.62158889904885,-1.2325332529535933,67.58847491125486,-2.617029345248967,39.085006242313504,-1.0196172710570919,17.29505353085365,-0.3000761337442247,71.82276497666184,-2.4037328711904657,45.789850236403545,-3.491278522654294,94.9447721692215,-2.137344616819138,75.34966968774036,-3.4352321475155208,89.14389680884435,-2.9436042132389693,16.943665690615564,1.6282103917674693
28.0,60.373984933103,90.6224174390674,0.9948376736371325,3.9999999999999787,2.6423307986078726e-14,38.479646563342236,-1.3307515031239776,71.07888327816724,-2.6452178246763562,37.146866085262765,-1.1114804194699595,13.525576669498655,-0.38760533111375817,74.83079993529344,-2.439699395240286,49.566719806266065,-3.463627197853344,97.15030615371325,-2.1720919462267236,79.18692082498278,-3.4206111390995266,93.06907948058382,-2.9520581406603794,17.63139160372659,1.8566872870603335
29.0,64.58172585933984,91.90885293984908,0.2967059728394271,4.399999999999979,-0.6981317007977054,35.02787156200943,-0.7069588885150755,72.81084731526728,-2.003318251945754,33.16455697660132,-0.4666653361474137,9.432326221267544,0.4535513384282174,75.702824664168,-1.7988756190090207,53.68351363056786,-2.7956040771417716,96.82398436087976,-1.5192060679218988,83.22536590458787,-2.7439959639369476,95.90719920130351,-2.2895167161751564,21.434305246392334,2.6687231104321896
30.0,69.00014915591227,90.0333435231023,-0.40142572795830467,4.799999999999979,-0.6981317007977318,30.228088261439968,-0.010228863017042011,71.70061194075255,-1.369829009463139,28.513837798278207,0.27009385571261246,8.669444157187069,1.6819327396779644,73.65317306536134,-1.1588788922557454,56.249557479104254,-2.171309217732172,93.61903041853152,-0.8586077734860371,85.52746068351608,-2.095792436117917,96.12588471696584,-1.6413297148773538,26.13503644360564,3.325820313945263
31.0,71.27010165461174,85.57831090216138,-1.0995574287560363,4.999999999999977,-0.6981317007977318,26.555628131563296,0.8077343911988356,67.85815617037767,-0.7175675327668649,26.00833035403574,1.1272833547655121,12.763509246957515,2.6537824984758567,69.21028325402247,-0.49287348653914953,55.98383460348004,-1.56218126964573,88.68687252229697,-0.16948475330069357,84.80923738859119,-1.4557678478756082,93.27771534755585,-0.9866003585287815,29.56491328730046,3.892977113847321
32.0,70.8343229408754,80.5973374117025,-1.6580627893942217,4.999999999999975,-0.5585053606381852,26.004963784563508,1.5556323173960975,62.926258690681294,-0.17164805221049595,27.04209642522971,1.8705132737602346,17.754533096585682,3.192394068502007,64.22188545876844,0.07073800342604586,53.46439472167926,-1.0826376666934765,84.08185656544862,0.4115768735399432,81.78390690582566,-0.945066518469297,88.75319982601356,-0.4514843697524862,31.230573299342012,4.296177708905271
